id,account_id,accrual_date,amount
a_25_0_bal_40251,a_25_0,2020-01-27,10014896.0
a_25_0_bal_40252,a_25_0,2020-01-28,10014424.0
a_25_0_bal_40253,a_25_0,2020-01-29,10014137.0
a_25_0_bal_40254,a_25_0,2020-01-30,10013785.0
a_25_0_bal_40255,a_25_0,2020-01-31,10013366.0
a_25_0_bal_40256,a_25_0,2020-02-01,10013144.0
a_25_0_bal_40257,a_25_0,2020-02-02,10012560.0
a_25_0_bal_40258,a_25_0,2020-02-03,10012246.0
a_25_0_bal_40259,a_25_0,2020-02-04,10011587.0
a_25_0_bal_40260,a_25_0,2020-02-05,10010772.0
a_25_0_bal_40261,a_25_0,2020-02-06,10010246.0
a_25_0_bal_40262,a_25_0,2020-02-07,10010210.0
a_25_0_bal_40263,a_25_0,2020-02-08,10009624.0
a_25_0_bal_40264,a_25_0,2020-02-09,10008681.0
a_25_0_bal_40265,a_25_0,2020-02-10,10008060.0
a_25_0_bal_40266,a_25_0,2020-02-11,10007621.0
a_25_0_bal_40267,a_25_0,2020-02-12,10007006.0
a_25_0_bal_40268,a_25_0,2020-02-13,10006549.0
a_25_0_bal_40269,a_25_0,2020-02-14,10006861.0
a_25_0_bal_40270,a_25_0,2020-02-15,10006806.0
a_25_0_bal_40271,a_25_0,2020-02-16,10006740.0
a_25_0_bal_40272,a_25_0,2020-02-17,10006290.0
a_25_0_bal_40273,a_25_0,2020-02-18,10005982.0
a_25_0_bal_40274,a_25_0,2020-02-19,10005493.0
a_25_0_bal_40275,a_25_0,2020-02-20,10005117.0
a_25_0_bal_40276,a_25_0,2020-02-21,10004946.0
a_25_0_bal_40277,a_25_0,2020-02-22,10004143.0
a_25_0_bal_40278,a_25_0,2020-02-23,10002967.0
a_25_0_bal_40279,a_25_0,2020-02-24,10001800.0
a_25_0_bal_40280,a_25_0,2020-02-25,10000876.0
a_25_0_bal_40281,a_25_0,2020-02-26,9999987.0
a_25_0_bal_40282,a_25_0,2020-02-27,9999390.0
a_25_0_bal_40283,a_25_0,2020-02-28,9998529.0
a_25_0_bal_40284,a_25_0,2020-02-29,9998126.0
a_25_0_bal_40285,a_25_0,2020-03-01,9997133.0
a_25_0_bal_40286,a_25_0,2020-03-02,9996108.0
a_25_0_bal_40287,a_25_0,2020-03-03,9995381.0
a_25_0_bal_40288,a_25_0,2020-03-04,9994998.0
a_25_0_bal_40289,a_25_0,2020-03-05,9994868.0
a_25_0_bal_40290,a_25_0,2020-03-06,9994413.0
a_25_0_bal_40291,a_25_0,2020-03-07,9994010.0
a_25_0_bal_40292,a_25_0,2020-03-08,9993761.0
a_25_0_bal_40293,a_25_0,2020-03-09,9993049.0
a_25_0_bal_40294,a_25_0,2020-03-10,9992108.0
a_25_0_bal_40295,a_25_0,2020-03-11,9991150.0
a_25_0_bal_40296,a_25_0,2020-03-12,9990732.0
a_25_0_bal_40297,a_25_0,2020-03-13,9990156.0
a_25_0_bal_40298,a_25_0,2020-03-14,9989646.0
a_25_0_bal_40299,a_25_0,2020-03-15,9989168.0
a_25_0_bal_40300,a_25_0,2020-03-16,9988202.0
a_25_0_bal_40301,a_25_0,2020-03-17,9987689.0
a_25_0_bal_40302,a_25_0,2020-03-18,9986836.0
a_25_0_bal_40303,a_25_0,2020-03-19,9986452.0
a_25_0_bal_40304,a_25_0,2020-03-20,9986031.0
a_25_0_bal_40305,a_25_0,2020-03-21,9985586.0
a_25_0_bal_40306,a_25_0,2020-03-22,9984902.0
a_25_0_bal_40307,a_25_0,2020-03-23,9983941.0
a_25_0_bal_40308,a_25_0,2020-03-24,9983750.0
a_25_0_bal_40309,a_25_0,2020-03-25,9983212.0
a_25_0_bal_40310,a_25_0,2020-03-26,9982967.0
a_25_0_bal_40311,a_25_0,2020-03-27,9982279.0
a_25_0_bal_40312,a_25_0,2020-03-28,9981849.0
a_25_0_bal_40313,a_25_0,2020-03-29,9981415.0
a_25_0_bal_40314,a_25_0,2020-03-30,9980496.0
a_25_0_bal_40315,a_25_0,2020-03-31,9980031.0
a_25_0_bal_40316,a_25_0,2020-04-01,9979314.0
a_25_0_bal_40317,a_25_0,2020-04-02,9978186.0
a_25_0_bal_40318,a_25_0,2020-04-03,9977765.0
a_25_0_bal_40319,a_25_0,2020-04-04,9977383.0
a_25_0_bal_40320,a_25_0,2020-04-05,9977529.0
a_25_0_bal_40321,a_25_0,2020-04-06,9976774.0
a_25_0_bal_40322,a_25_0,2020-04-07,9975932.0
a_25_0_bal_40323,a_25_0,2020-04-08,9975114.0
a_25_0_bal_40324,a_25_0,2020-04-09,9974549.0
a_25_0_bal_40325,a_25_0,2020-04-10,9973778.0
a_25_0_bal_40326,a_25_0,2020-04-11,9973354.0
a_25_0_bal_40327,a_25_0,2020-04-12,9973077.0
a_25_0_bal_40328,a_25_0,2020-04-13,9972283.0
a_25_0_bal_40329,a_25_0,2020-04-14,9971003.0
a_25_0_bal_40330,a_25_0,2020-04-15,9970263.0
a_25_0_bal_40331,a_25_0,2020-04-16,9969237.0
a_25_0_bal_40332,a_25_0,2020-04-17,9968829.0
a_25_0_bal_40333,a_25_0,2020-04-18,9968386.0
a_25_0_bal_40334,a_25_0,2020-04-19,9967941.0
a_25_0_bal_40335,a_25_0,2020-04-20,9967501.0
a_25_0_bal_40336,a_25_0,2020-04-21,9966651.0
a_25_0_bal_40337,a_25_0,2020-04-22,9966030.0
a_25_0_bal_40338,a_25_0,2020-04-23,9965150.0
a_25_0_bal_40339,a_25_0,2020-04-24,9964367.0
a_25_0_bal_40340,a_25_0,2020-04-25,9963640.0
a_25_0_bal_40341,a_25_0,2020-04-26,9963068.0
a_25_0_bal_40342,a_25_0,2020-04-27,9962738.0
a_25_0_bal_40343,a_25_0,2020-04-28,9962368.0
a_25_0_bal_40344,a_25_0,2020-04-29,9961607.0
a_25_0_bal_40345,a_25_0,2020-04-30,9961247.0
a_25_0_bal_40346,a_25_0,2020-05-01,9960577.0
a_25_0_bal_40347,a_25_0,2020-05-02,9960318.0
a_25_0_bal_40348,a_25_0,2020-05-03,9959736.0
a_25_0_bal_40349,a_25_0,2020-05-04,9959289.0
a_25_0_bal_40350,a_25_0,2020-05-05,9958278.0
a_25_0_bal_40351,a_25_0,2020-05-06,9957890.0
a_25_0_bal_40352,a_25_0,2020-05-07,9957627.0
a_25_0_bal_40353,a_25_0,2020-05-08,9956810.0
a_25_0_bal_40354,a_25_0,2020-05-09,9956399.0
a_25_0_bal_40355,a_25_0,2020-05-10,9955409.0
a_25_0_bal_40356,a_25_0,2020-05-11,9954869.0
a_25_0_bal_40357,a_25_0,2020-05-12,9954400.0
a_25_0_bal_40358,a_25_0,2020-05-13,9954184.0
a_25_0_bal_40359,a_25_0,2020-05-14,9953446.0
a_25_0_bal_40360,a_25_0,2020-05-15,9952749.0
a_25_0_bal_40361,a_25_0,2020-05-16,9952534.0
a_25_0_bal_40362,a_25_0,2020-05-17,9951830.0
a_25_0_bal_40363,a_25_0,2020-05-18,9951661.0
a_25_0_bal_40364,a_25_0,2020-05-19,9951070.0
a_25_0_bal_40365,a_25_0,2020-05-20,9950845.0
a_25_0_bal_40366,a_25_0,2020-05-21,9950357.0
a_25_0_bal_40367,a_25_0,2020-05-22,9949247.0
a_25_0_bal_40368,a_25_0,2020-05-23,9948566.0
a_25_0_bal_40369,a_25_0,2020-05-24,9948242.0
a_25_0_bal_40370,a_25_0,2020-05-25,9947518.0
a_25_0_bal_40371,a_25_0,2020-05-26,9946741.0
a_25_0_bal_40372,a_25_0,2020-05-27,9946057.0
a_25_0_bal_40373,a_25_0,2020-05-28,9945426.0
a_25_0_bal_40374,a_25_0,2020-05-29,9944656.0
a_25_0_bal_40375,a_25_0,2020-05-30,9943504.0
a_25_0_bal_40376,a_25_0,2020-05-31,9942428.0
a_25_0_bal_40377,a_25_0,2020-06-01,9941735.0
a_25_0_bal_40378,a_25_0,2020-06-02,9940697.0
a_25_0_bal_40379,a_25_0,2020-06-03,9939461.0
a_25_0_bal_40380,a_25_0,2020-06-04,9938957.0
a_25_0_bal_40381,a_25_0,2020-06-05,9937701.0
a_25_0_bal_40382,a_25_0,2020-06-06,9937249.0
a_25_0_bal_40383,a_25_0,2020-06-07,9936014.0
a_25_0_bal_40384,a_25_0,2020-06-08,9935409.0
a_25_0_bal_40385,a_25_0,2020-06-09,9935053.0
a_25_0_bal_40386,a_25_0,2020-06-10,9934049.0
a_25_0_bal_40387,a_25_0,2020-06-11,9933666.0
a_25_0_bal_40388,a_25_0,2020-06-12,9932999.0
a_25_0_bal_40389,a_25_0,2020-06-13,9931984.0
a_25_0_bal_40390,a_25_0,2020-06-14,9931159.0
a_25_0_bal_40391,a_25_0,2020-06-15,9931237.0
a_25_0_bal_40392,a_25_0,2020-06-16,9931137.0
a_25_0_bal_40393,a_25_0,2020-06-17,9930153.0
a_25_0_bal_40394,a_25_0,2020-06-18,9929613.0
a_25_0_bal_40395,a_25_0,2020-06-19,9929080.0
a_25_0_bal_40396,a_25_0,2020-06-20,9928213.0
a_25_0_bal_40397,a_25_0,2020-06-21,9927600.0
a_25_0_bal_40398,a_25_0,2020-06-22,9926862.0
a_25_0_bal_40399,a_25_0,2020-06-23,9926641.0
a_25_0_bal_40400,a_25_0,2020-06-24,9926022.0
a_25_0_bal_40401,a_25_0,2020-06-25,9925250.0
a_25_0_bal_40402,a_25_0,2020-06-26,9924556.0
a_25_0_bal_40403,a_25_0,2020-06-27,9924239.0
a_25_0_bal_40404,a_25_0,2020-06-28,9923803.0
a_25_0_bal_40405,a_25_0,2020-06-29,9923444.0
a_25_0_bal_40406,a_25_0,2020-06-30,9923131.0
a_25_0_bal_40407,a_25_0,2020-07-01,9922420.0
a_25_0_bal_40408,a_25_0,2020-07-02,9921591.0
a_25_0_bal_40409,a_25_0,2020-07-03,9921213.0
a_25_0_bal_40410,a_25_0,2020-07-04,9920613.0
a_25_0_bal_40411,a_25_0,2020-07-05,9919737.0
a_25_0_bal_40412,a_25_0,2020-07-06,9919039.0
a_25_0_bal_40413,a_25_0,2020-07-07,9918567.0
a_25_0_bal_40414,a_25_0,2020-07-08,9918021.0
a_25_0_bal_40415,a_25_0,2020-07-09,9917429.0
a_25_0_bal_40416,a_25_0,2020-07-10,9916858.0
a_25_0_bal_40417,a_25_0,2020-07-11,9915806.0
a_25_0_bal_40418,a_25_0,2020-07-12,9915227.0
a_25_0_bal_40419,a_25_0,2020-07-13,9914884.0
a_25_0_bal_40420,a_25_0,2020-07-14,9913491.0
a_25_0_bal_40421,a_25_0,2020-07-15,9912761.0
a_25_0_bal_40422,a_25_0,2020-07-16,9912695.0
a_25_0_bal_40423,a_25_0,2020-07-17,9912254.0
a_25_0_bal_40424,a_25_0,2020-07-18,9912015.0
a_25_0_bal_40425,a_25_0,2020-07-19,9910597.0
a_25_0_bal_40426,a_25_0,2020-07-20,9910436.0
a_25_0_bal_40427,a_25_0,2020-07-21,9909951.0
a_25_0_bal_40428,a_25_0,2020-07-22,9909478.0
a_25_0_bal_40429,a_25_0,2020-07-23,9908892.0
a_25_0_bal_40430,a_25_0,2020-07-24,9908006.0
a_25_0_bal_40431,a_25_0,2020-07-25,9907341.0
a_25_0_bal_40432,a_25_0,2020-07-26,9907222.0
a_25_0_bal_40433,a_25_0,2020-07-27,9906970.0
a_25_0_bal_40434,a_25_0,2020-07-28,9906711.0
a_25_0_bal_40435,a_25_0,2020-07-29,9905804.0
a_25_0_bal_40436,a_25_0,2020-07-30,9904837.0
a_25_0_bal_40437,a_25_0,2020-07-31,9904139.0
a_25_0_bal_40438,a_25_0,2020-08-01,9903512.0
a_25_0_bal_40439,a_25_0,2020-08-02,9902889.0
a_25_0_bal_40440,a_25_0,2020-08-03,9901914.0
a_25_0_bal_40441,a_25_0,2020-08-04,9901355.0
a_25_0_bal_40442,a_25_0,2020-08-05,9901104.0
a_25_0_bal_40443,a_25_0,2020-08-06,9900325.0
a_25_0_bal_40444,a_25_0,2020-08-07,9899635.0
a_25_0_bal_40445,a_25_0,2020-08-08,9899403.0
a_25_0_bal_40446,a_25_0,2020-08-09,9898744.0
a_25_0_bal_40447,a_25_0,2020-08-10,9897886.0
a_25_0_bal_40448,a_25_0,2020-08-11,9897957.0
a_25_0_bal_40449,a_25_0,2020-08-12,9897141.0
a_25_0_bal_40450,a_25_0,2020-08-13,9896315.0
a_25_0_bal_40451,a_25_0,2020-08-14,9895492.0
a_25_0_bal_40452,a_25_0,2020-08-15,9894973.0
a_25_0_bal_40453,a_25_0,2020-08-16,9894216.0
a_25_0_bal_40454,a_25_0,2020-08-17,9893519.0
a_25_0_bal_40455,a_25_0,2020-08-18,9892885.0
a_25_0_bal_40456,a_25_0,2020-08-19,9892508.0
a_25_0_bal_40457,a_25_0,2020-08-20,9891047.0
a_25_0_bal_40458,a_25_0,2020-08-21,9889819.0
a_25_0_bal_40459,a_25_0,2020-08-22,9888727.0
a_25_0_bal_40460,a_25_0,2020-08-23,9888265.0
a_25_0_bal_40461,a_25_0,2020-08-24,9887637.0
a_25_0_bal_40462,a_25_0,2020-08-25,9887165.0
a_25_0_bal_40463,a_25_0,2020-08-26,9886940.0
a_25_0_bal_40464,a_25_0,2020-08-27,9886253.0
a_25_0_bal_40465,a_25_0,2020-08-28,9885521.0
a_25_0_bal_40466,a_25_0,2020-08-29,9885063.0
a_25_0_bal_40467,a_25_0,2020-08-30,9884401.0
a_25_0_bal_40468,a_25_0,2020-08-31,9883234.0
a_25_0_bal_40469,a_25_0,2020-09-01,9882603.0
a_25_1_bal_40470,a_25_1,2019-11-19,9994279.0
a_25_1_bal_40471,a_25_1,2019-11-20,9988563.0
a_25_1_bal_40472,a_25_1,2019-11-21,9982749.0
a_25_1_bal_40473,a_25_1,2019-11-22,9978431.0
a_25_1_bal_40474,a_25_1,2019-11-23,9972750.0
a_25_1_bal_40475,a_25_1,2019-11-24,9968155.0
a_25_1_bal_40476,a_25_1,2019-11-25,9962871.0
a_25_1_bal_40477,a_25_1,2019-11-26,9957227.0
a_25_1_bal_40478,a_25_1,2019-11-27,9952345.0
a_25_1_bal_40479,a_25_1,2019-11-28,9946426.0
a_25_1_bal_40480,a_25_1,2019-11-29,9942806.0
a_25_1_bal_40481,a_25_1,2019-11-30,9938311.0
a_25_1_bal_40482,a_25_1,2019-12-01,9933926.0
a_25_1_bal_40483,a_25_1,2019-12-02,9929424.0
a_25_1_bal_40484,a_25_1,2019-12-03,9924458.0
a_25_1_bal_40485,a_25_1,2019-12-04,9920130.0
a_25_1_bal_40486,a_25_1,2019-12-05,9914933.0
a_25_1_bal_40487,a_25_1,2019-12-06,9909745.0
a_25_1_bal_40488,a_25_1,2019-12-07,9903574.0
a_25_1_bal_40489,a_25_1,2019-12-08,9897224.0
a_25_1_bal_40490,a_25_1,2019-12-09,9891721.0
a_25_1_bal_40491,a_25_1,2019-12-10,9886065.0
a_25_1_bal_40492,a_25_1,2019-12-11,9881928.0
a_25_1_bal_40493,a_25_1,2019-12-12,9876615.0
a_25_1_bal_40494,a_25_1,2019-12-13,9873126.0
a_25_1_bal_40495,a_25_1,2019-12-14,9867150.0
a_25_1_bal_40496,a_25_1,2019-12-15,9862240.0
a_25_1_bal_40497,a_25_1,2019-12-16,9856706.0
a_25_1_bal_40498,a_25_1,2019-12-17,9851087.0
a_25_1_bal_40499,a_25_1,2019-12-18,9846028.0
a_25_1_bal_40500,a_25_1,2019-12-19,9840498.0
a_25_1_bal_40501,a_25_1,2019-12-20,9834790.0
a_25_1_bal_40502,a_25_1,2019-12-21,9830072.0
a_25_1_bal_40503,a_25_1,2019-12-22,9824606.0
a_25_1_bal_40504,a_25_1,2019-12-23,9818362.0
a_25_1_bal_40505,a_25_1,2019-12-24,9811250.0
a_25_1_bal_40506,a_25_1,2019-12-25,9804864.0
a_25_1_bal_40507,a_25_1,2019-12-26,9799369.0
a_25_1_bal_40508,a_25_1,2019-12-27,9795676.0
a_25_1_bal_40509,a_25_1,2019-12-28,9789850.0
a_25_1_bal_40510,a_25_1,2019-12-29,9784310.0
a_25_1_bal_40511,a_25_1,2019-12-30,9778641.0
a_25_1_bal_40512,a_25_1,2019-12-31,9773507.0
a_25_1_bal_40513,a_25_1,2020-01-01,9770811.0
a_25_1_bal_40514,a_25_1,2020-01-02,9766029.0
a_25_1_bal_40515,a_25_1,2020-01-03,9760476.0
a_25_1_bal_40516,a_25_1,2020-01-04,9757183.0
a_25_1_bal_40517,a_25_1,2020-01-05,9751659.0
a_25_1_bal_40518,a_25_1,2020-01-06,9746977.0
a_25_1_bal_40519,a_25_1,2020-01-07,9741538.0
a_25_1_bal_40520,a_25_1,2020-01-08,9736911.0
a_25_1_bal_40521,a_25_1,2020-01-09,9730889.0
a_25_1_bal_40522,a_25_1,2020-01-10,9725602.0
a_25_1_bal_40523,a_25_1,2020-01-11,9721230.0
a_25_1_bal_40524,a_25_1,2020-01-12,9717505.0
a_25_1_bal_40525,a_25_1,2020-01-13,9712237.0
a_25_1_bal_40526,a_25_1,2020-01-14,9707214.0
a_25_1_bal_40527,a_25_1,2020-01-15,9703127.0
a_25_1_bal_40528,a_25_1,2020-01-16,9698335.0
a_25_1_bal_40529,a_25_1,2020-01-17,9693961.0
a_25_1_bal_40530,a_25_1,2020-01-18,9689085.0
a_25_1_bal_40531,a_25_1,2020-01-19,9682872.0
a_25_1_bal_40532,a_25_1,2020-01-20,9677403.0
a_25_1_bal_40533,a_25_1,2020-01-21,9672339.0
a_25_1_bal_40534,a_25_1,2020-01-22,9667892.0
a_25_1_bal_40535,a_25_1,2020-01-23,9663617.0
a_25_1_bal_40536,a_25_1,2020-01-24,9659040.0
a_25_1_bal_40537,a_25_1,2020-01-25,9654774.0
a_25_1_bal_40538,a_25_1,2020-01-26,9649486.0
a_25_1_bal_40539,a_25_1,2020-01-27,9645276.0
a_25_1_bal_40540,a_25_1,2020-01-28,9641359.0
a_25_1_bal_40541,a_25_1,2020-01-29,9635887.0
a_25_1_bal_40542,a_25_1,2020-01-30,9630612.0
a_25_1_bal_40543,a_25_1,2020-01-31,9627726.0
a_25_1_bal_40544,a_25_1,2020-02-01,9623359.0
a_25_1_bal_40545,a_25_1,2020-02-02,9621293.0
a_25_1_bal_40546,a_25_1,2020-02-03,9617593.0
a_25_1_bal_40547,a_25_1,2020-02-04,9611974.0
a_25_1_bal_40548,a_25_1,2020-02-05,9607640.0
a_25_1_bal_40549,a_25_1,2020-02-06,9604007.0
a_25_1_bal_40550,a_25_1,2020-02-07,9600343.0
a_25_1_bal_40551,a_25_1,2020-02-08,9595766.0
a_25_1_bal_40552,a_25_1,2020-02-09,9591663.0
a_25_1_bal_40553,a_25_1,2020-02-10,9585951.0
a_25_1_bal_40554,a_25_1,2020-02-11,9581206.0
a_25_1_bal_40555,a_25_1,2020-02-12,9575429.0
a_25_1_bal_40556,a_25_1,2020-02-13,9570510.0
a_25_1_bal_40557,a_25_1,2020-02-14,9566189.0
a_25_1_bal_40558,a_25_1,2020-02-15,9560236.0
a_25_1_bal_40559,a_25_1,2020-02-16,9556508.0
a_25_1_bal_40560,a_25_1,2020-02-17,9551764.0
a_25_1_bal_40561,a_25_1,2020-02-18,9547615.0
a_25_1_bal_40562,a_25_1,2020-02-19,9542150.0
a_25_1_bal_40563,a_25_1,2020-02-20,9537952.0
a_25_1_bal_40564,a_25_1,2020-02-21,9533276.0
a_25_1_bal_40565,a_25_1,2020-02-22,9528091.0
a_25_1_bal_40566,a_25_1,2020-02-23,9521486.0
a_25_1_bal_40567,a_25_1,2020-02-24,9518900.0
a_25_1_bal_40568,a_25_1,2020-02-25,9513941.0
a_25_1_bal_40569,a_25_1,2020-02-26,9509926.0
a_25_1_bal_40570,a_25_1,2020-02-27,9505958.0
a_25_1_bal_40571,a_25_1,2020-02-28,9501912.0
a_25_1_bal_40572,a_25_1,2020-02-29,9497043.0
a_25_1_bal_40573,a_25_1,2020-03-01,9490997.0
a_25_1_bal_40574,a_25_1,2020-03-02,9486446.0
a_25_1_bal_40575,a_25_1,2020-03-03,9482166.0
a_25_1_bal_40576,a_25_1,2020-03-04,9478084.0
a_25_1_bal_40577,a_25_1,2020-03-05,9472359.0
a_25_1_bal_40578,a_25_1,2020-03-06,9469255.0
a_25_1_bal_40579,a_25_1,2020-03-07,9465598.0
a_25_1_bal_40580,a_25_1,2020-03-08,9461798.0
a_25_1_bal_40581,a_25_1,2020-03-09,9457305.0
a_25_1_bal_40582,a_25_1,2020-03-10,9452753.0
a_25_1_bal_40583,a_25_1,2020-03-11,9448269.0
a_25_1_bal_40584,a_25_1,2020-03-12,9443875.0
a_25_1_bal_40585,a_25_1,2020-03-13,9440400.0
a_25_1_bal_40586,a_25_1,2020-03-14,9435012.0
a_25_1_bal_40587,a_25_1,2020-03-15,9430518.0
a_25_1_bal_40588,a_25_1,2020-03-16,9427562.0
a_25_1_bal_40589,a_25_1,2020-03-17,9423907.0
a_25_1_bal_40590,a_25_1,2020-03-18,9418894.0
a_25_1_bal_40591,a_25_1,2020-03-19,9414342.0
a_25_1_bal_40592,a_25_1,2020-03-20,9409230.0
a_25_1_bal_40593,a_25_1,2020-03-21,9403567.0
a_25_1_bal_40594,a_25_1,2020-03-22,9399742.0
a_25_1_bal_40595,a_25_1,2020-03-23,9395906.0
a_25_1_bal_40596,a_25_1,2020-03-24,9389351.0
a_25_1_bal_40597,a_25_1,2020-03-25,9384828.0
a_25_1_bal_40598,a_25_1,2020-03-26,9379518.0
a_25_1_bal_40599,a_25_1,2020-03-27,9373750.0
a_25_1_bal_40600,a_25_1,2020-03-28,9367985.0
a_25_1_bal_40601,a_25_1,2020-03-29,9363257.0
a_25_1_bal_40602,a_25_1,2020-03-30,9356797.0
a_25_1_bal_40603,a_25_1,2020-03-31,9352871.0
a_25_1_bal_40604,a_25_1,2020-04-01,9347772.0
a_25_1_bal_40605,a_25_1,2020-04-02,9342544.0
a_25_1_bal_40606,a_25_1,2020-04-03,9338086.0
a_25_1_bal_40607,a_25_1,2020-04-04,9333297.0
a_25_1_bal_40608,a_25_1,2020-04-05,9328785.0
a_25_1_bal_40609,a_25_1,2020-04-06,9323467.0
a_25_1_bal_40610,a_25_1,2020-04-07,9319815.0
a_25_1_bal_40611,a_25_1,2020-04-08,9314609.0
a_25_1_bal_40612,a_25_1,2020-04-09,9309115.0
a_25_1_bal_40613,a_25_1,2020-04-10,9305282.0
a_25_1_bal_40614,a_25_1,2020-04-11,9300185.0
a_25_1_bal_40615,a_25_1,2020-04-12,9296660.0
a_25_1_bal_40616,a_25_1,2020-04-13,9291905.0
a_25_1_bal_40617,a_25_1,2020-04-14,9286757.0
a_25_1_bal_40618,a_25_1,2020-04-15,9282167.0
a_25_1_bal_40619,a_25_1,2020-04-16,9278478.0
a_25_1_bal_40620,a_25_1,2020-04-17,9274123.0
a_25_1_bal_40621,a_25_1,2020-04-18,9269980.0
a_25_1_bal_40622,a_25_1,2020-04-19,9265566.0
a_25_1_bal_40623,a_25_1,2020-04-20,9261777.0
a_25_1_bal_40624,a_25_1,2020-04-21,9255493.0
a_25_1_bal_40625,a_25_1,2020-04-22,9250503.0
a_25_1_bal_40626,a_25_1,2020-04-23,9246697.0
a_25_1_bal_40627,a_25_1,2020-04-24,9240778.0
a_25_1_bal_40628,a_25_1,2020-04-25,9236401.0
a_25_1_bal_40629,a_25_1,2020-04-26,9231028.0
a_25_1_bal_40630,a_25_1,2020-04-27,9226407.0
a_25_1_bal_40631,a_25_1,2020-04-28,9221982.0
a_25_1_bal_40632,a_25_1,2020-04-29,9218024.0
a_25_1_bal_40633,a_25_1,2020-04-30,9213092.0
a_25_1_bal_40634,a_25_1,2020-05-01,9209648.0
a_25_1_bal_40635,a_25_1,2020-05-02,9203776.0
a_25_1_bal_40636,a_25_1,2020-05-03,9198474.0
a_25_1_bal_40637,a_25_1,2020-05-04,9193583.0
a_25_1_bal_40638,a_25_1,2020-05-05,9189813.0
a_25_1_bal_40639,a_25_1,2020-05-06,9185480.0
a_25_1_bal_40640,a_25_1,2020-05-07,9180469.0
a_25_1_bal_40641,a_25_1,2020-05-08,9175612.0
a_25_1_bal_40642,a_25_1,2020-05-09,9171014.0
a_25_1_bal_40643,a_25_1,2020-05-10,9167123.0
a_25_1_bal_40644,a_25_1,2020-05-11,9163586.0
a_25_1_bal_40645,a_25_1,2020-05-12,9157366.0
a_25_1_bal_40646,a_25_1,2020-05-13,9152791.0
a_25_1_bal_40647,a_25_1,2020-05-14,9148900.0
a_25_1_bal_40648,a_25_1,2020-05-15,9143949.0
a_25_1_bal_40649,a_25_1,2020-05-16,9139597.0
a_25_1_bal_40650,a_25_1,2020-05-17,9134262.0
a_25_1_bal_40651,a_25_1,2020-05-18,9129646.0
a_25_1_bal_40652,a_25_1,2020-05-19,9124375.0
a_25_1_bal_40653,a_25_1,2020-05-20,9118671.0
a_25_1_bal_40654,a_25_1,2020-05-21,9113443.0
a_25_1_bal_40655,a_25_1,2020-05-22,9108841.0
a_25_1_bal_40656,a_25_1,2020-05-23,9105058.0
a_25_1_bal_40657,a_25_1,2020-05-24,9099779.0
a_25_1_bal_40658,a_25_1,2020-05-25,9095220.0
a_25_1_bal_40659,a_25_1,2020-05-26,9090123.0
a_25_1_bal_40660,a_25_1,2020-05-27,9085484.0
a_25_1_bal_40661,a_25_1,2020-05-28,9080460.0
a_25_1_bal_40662,a_25_1,2020-05-29,9075543.0
a_25_1_bal_40663,a_25_1,2020-05-30,9070725.0
a_25_1_bal_40664,a_25_1,2020-05-31,9066668.0
a_25_1_bal_40665,a_25_1,2020-06-01,9062146.0
a_25_1_bal_40666,a_25_1,2020-06-02,9057375.0
a_25_1_bal_40667,a_25_1,2020-06-03,9052144.0
a_25_1_bal_40668,a_25_1,2020-06-04,9047449.0
a_25_1_bal_40669,a_25_1,2020-06-05,9042025.0
a_25_1_bal_40670,a_25_1,2020-06-06,9036259.0
a_25_1_bal_40671,a_25_1,2020-06-07,9032561.0
a_25_1_bal_40672,a_25_1,2020-06-08,9027186.0
a_25_1_bal_40673,a_25_1,2020-06-09,9022246.0
a_25_1_bal_40674,a_25_1,2020-06-10,9017086.0
a_25_1_bal_40675,a_25_1,2020-06-11,9012040.0
a_25_1_bal_40676,a_25_1,2020-06-12,9007475.0
a_25_1_bal_40677,a_25_1,2020-06-13,9002758.0
a_25_1_bal_40678,a_25_1,2020-06-14,8998220.0
a_25_1_bal_40679,a_25_1,2020-06-15,8994532.0
a_25_1_bal_40680,a_25_1,2020-06-16,8988282.0
a_25_1_bal_40681,a_25_1,2020-06-17,8984103.0
a_25_1_bal_40682,a_25_1,2020-06-18,8979930.0
a_25_1_bal_40683,a_25_1,2020-06-19,8976385.0
a_25_1_bal_40684,a_25_1,2020-06-20,8970857.0
a_25_1_bal_40685,a_25_1,2020-06-21,8964120.0
a_25_1_bal_40686,a_25_1,2020-06-22,8958436.0
a_25_1_bal_40687,a_25_1,2020-06-23,8952920.0
a_25_1_bal_40688,a_25_1,2020-06-24,8949046.0
a_25_1_bal_40689,a_25_1,2020-06-25,8944964.0
a_25_1_bal_40690,a_25_1,2020-06-26,8939571.0
a_25_1_bal_40691,a_25_1,2020-06-27,8935572.0
a_25_1_bal_40692,a_25_1,2020-06-28,8931301.0
a_25_1_bal_40693,a_25_1,2020-06-29,8926022.0
a_25_1_bal_40694,a_25_1,2020-06-30,8920932.0
a_25_1_bal_40695,a_25_1,2020-07-01,8916039.0
a_25_1_bal_40696,a_25_1,2020-07-02,8911750.0
a_25_1_bal_40697,a_25_1,2020-07-03,8907627.0
a_25_1_bal_40698,a_25_1,2020-07-04,8903033.0
a_25_1_bal_40699,a_25_1,2020-07-05,8898549.0
a_25_1_bal_40700,a_25_1,2020-07-06,8893501.0
a_25_1_bal_40701,a_25_1,2020-07-07,8887657.0
